account_number,transaction_id,transaction_timestamp,transaction_amount,cr_dr_ind,New Beneficiary Flag,device_id,transaction_type_code
ACC000024,TXN0000008196,27/11/2023 17:04:36,3990.76,D,0,DEV0078,other1
ACC000006,TXN0000001779,27/11/2023 17:08:44,25793.97,D,0,DEV0155,transfer
ACC000011,TXN0000003476,27/11/2023 17:08:47,21657.54,D,0,DEV0006,other2
ACC000018,TXN0000005754,27/11/2023 17:18:36,13405.1,C,0,DEV0183,nypy
ACC000009,TXN0000002765,27/11/2023 17:18:59,28000.49,D,0,DEV0194,jzzcsh
ACC000006,TXN0000001777,27/11/2023 17:31:15,20480.46,D,0,DEV0103,nypy
ACC000001,TXN0000000158,27/11/2023 17:34:12,9741.23,D,0,DEV0074,nypy
ACC000047,TXN0000016368,27/11/2023 17:36:16,3375.06,D,0,DEV0154,jzzcsh
ACC000011,TXN0000003475,27/11/2023 17:38:21,6735.67,D,0,DEV0006,transfer
ACC000011,TXN0000003477,27/11/2023 17:39:32,19993.98,D,1,DEV0065,other3
ACC000008,TXN0000002437,27/11/2023 17:42:43,40316.59,D,0,DEV0184,payment
ACC000029,TXN0000009899,27/11/2023 17:46:44,38465.77,D,0,DEV0087,jzzcsh
ACC000041,TXN0000014185,27/11/2023 18:06:41,31097.89,D,1,DEV0039,ezpsa
ACC000017,TXN0000005431,27/11/2023 18:11:08,2805.45,D,0,DEV0083,other3
ACC000041,TXN0000014187,27/11/2023 18:30:36,30954.41,D,0,DEV0039,other3
ACC000050,TXN0000017508,27/11/2023 18:40:22,27554.55,D,0,DEV0090,other2
ACC000001,TXN0000000159,27/11/2023 18:43:21,18731.4,D,0,DEV0177,nypy
ACC000008,TXN0000002436,27/11/2023 18:48:21,34801.72,D,0,DEV0123,payment
ACC000045,TXN0000015724,27/11/2023 18:50:35,20802.06,C,0,DEV0139,jzzcsh
ACC000038,TXN0000013248,27/11/2023 18:50:42,30276.18,D,0,DEV0090,other1
ACC000049,TXN0000017038,27/11/2023 18:55:39,969.38,D,0,DEV0069,ezpsa
ACC000026,TXN0000008905,27/11/2023 19:01:05,33087.19,D,0,DEV0057,ezpsa
ACC000015,TXN0000004695,27/11/2023 19:10:11,36953.99,C,0,DEV0003,jzzcsh
ACC000046,TXN0000016098,27/11/2023 19:12:57,46934.13,D,0,DEV0190,other1
ACC000036,TXN0000012538,27/11/2023 19:14:31,11110.46,D,0,DEV0131,other2
ACC000042,TXN0000014517,27/11/2023 19:15:43,37048.87,D,0,DEV0011,other2
ACC000008,TXN0000002434,27/11/2023 19:17:00,26041.85,C,0,DEV0123,transfer
ACC000045,TXN0000015725,27/11/2023 19:17:51,16584.85,D,0,DEV0072,transfer
ACC000026,TXN0000008902,27/11/2023 19:20:04,27361.71,D,0,DEV0057,jzzcsh
ACC000031,TXN0000010740,27/11/2023 19:27:58,49146.01,C,0,DEV0135,payment
ACC000015,TXN0000004696,27/11/2023 19:30:59,17868.18,D,0,DEV0199,nypy
ACC000023,TXN0000007882,27/11/2023 19:34:16,18095.11,D,0,DEV0005,jzzcsh
ACC000017,TXN0000005432,27/11/2023 19:35:20,5690.05,C,0,DEV0083,other2
ACC000010,TXN0000003062,27/11/2023 19:42:08,93505.84,C,0,DEV0003,jzzcsh
ACC000049,TXN0000017039,27/11/2023 19:48:39,5957.91,D,0,DEV0069,payment
ACC000048,TXN0000016640,27/11/2023 19:48:42,15391.97,D,0,DEV0019,transfer
ACC000042,TXN0000014518,27/11/2023 19:51:13,48933.34,D,0,DEV0011,ezpsa
ACC000010,TXN0000003064,27/11/2023 19:53:13,47377.6,D,1,DEV0003,other1
ACC000042,TXN0000014513,27/11/2023 19:54:18,55191.04,D,0,DEV0011,other2
ACC000045,TXN0000015727,27/11/2023 20:40:57,22854.18,D,0,DEV0139,payment
ACC000050,TXN0000017506,27/11/2023 21:04:19,24290.58,C,0,DEV0090,other3
ACC000013,TXN0000003994,27/11/2023 21:05:03,18631.37,D,1,DEV0010,other3
ACC000042,TXN0000014519,27/11/2023 21:20:19,35644.38,D,0,DEV0011,other2
ACC000023,TXN0000007881,27/11/2023 22:11:40,32020.09,D,0,DEV0005,other3
ACC000025,TXN0000008522,27/11/2023 22:33:20,843.36,D,0,DEV0075,other1
ACC000050,TXN0000017509,27/11/2023 22:34:18,30148.65,D,0,DEV0090,nypy
ACC000038,TXN0000013246,27/11/2023 22:36:33,45486.59,C,1,DEV0140,jzzcsh
ACC000027,TXN0000009177,27/11/2023 23:09:39,28743.31,D,0,DEV0106,other3
ACC000040,TXN0000013860,27/11/2023 23:44:16,18830.57,C,0,DEV0059,other3
ACC000007,TXN0000002090,28/11/2023 00:48:02,69673.75,C,0,DEV0098,jzzcsh
ACC000019,TXN0000006201,28/11/2023 01:30:38,7659.96,C,0,DEV0029,other3
ACC000047,TXN0000016371,28/11/2023 01:40:36,2663.32,D,0,DEV0154,transfer
ACC000031,TXN0000010743,28/11/2023 02:51:12,43944.7,C,0,DEV0135,nypy
ACC000021,TXN0000007090,28/11/2023 04:17:08,44159.89,C,0,DEV0172,jzzcsh
ACC000006,TXN0000001780,28/11/2023 05:28:58,27915.41,D,0,DEV0150,nypy
ACC000021,TXN0000007091,28/11/2023 05:32:01,46571.17,C,0,DEV0172,other2
ACC000027,TXN0000009178,28/11/2023 06:02:41,35150.45,D,0,DEV0068,nypy
ACC000012,TXN0000003756,28/11/2023 06:12:19,54024.07,C,0,DEV0158,nypy
ACC000048,TXN0000016641,28/11/2023 06:59:07,11795.66,D,0,DEV0019,transfer
ACC000003,TXN0000000711,28/11/2023 07:23:21,24866.98,D,0,DEV0113,other1
ACC000045,TXN0000015731,28/11/2023 08:11:48,13080.71,D,0,DEV0139,other3
ACC000015,TXN0000004699,28/11/2023 08:16:41,7122.63,C,0,DEV0199,payment
ACC000036,TXN0000012545,28/11/2023 08:18:41,11920.31,D,0,DEV0131,other2
ACC000018,TXN0000005760,28/11/2023 08:36:13,12510.03,C,0,DEV0110,other1
ACC000018,TXN0000005759,28/11/2023 08:37:10,22560.85,C,0,DEV0150,jzzcsh
ACC000018,TXN0000005762,28/11/2023 08:39:23,13258.63,D,0,DEV0110,transfer
ACC000050,TXN0000017510,28/11/2023 08:46:27,18014.95,D,0,DEV0027,nypy
ACC000019,TXN0000006200,28/11/2023 08:51:30,7397.93,C,1,DEV0055,other2
ACC000015,TXN0000004701,28/11/2023 08:57:20,20708.1,D,0,DEV0003,ezpsa
ACC000045,TXN0000015729,28/11/2023 08:59:53,23292.49,D,0,DEV0139,jzzcsh
ACC000022,TXN0000007511,28/11/2023 09:05:36,1083.24,D,0,DEV0112,other1
ACC000022,TXN0000007512,28/11/2023 09:07:35,3136.3,C,0,DEV0112,payment
ACC000016,TXN0000005073,28/11/2023 09:15:30,48601.96,D,0,DEV0160,transfer
ACC000022,TXN0000007513,28/11/2023 09:22:33,4545.17,D,0,DEV0112,payment
ACC000021,TXN0000007092,28/11/2023 09:26:23,37177.9,D,0,DEV0172,ezpsa
ACC000021,TXN0000007094,28/11/2023 09:29:33,38533.0,D,0,DEV0172,ezpsa
ACC000022,TXN0000007514,28/11/2023 09:32:12,7604.46,C,0,DEV0112,transfer
ACC000040,TXN0000013867,28/11/2023 09:36:08,28488.15,D,0,DEV0059,other2
ACC000046,TXN0000016104,28/11/2023 09:42:42,37932.96,D,0,DEV0190,nypy
ACC000046,TXN0000016102,28/11/2023 09:45:46,50858.0,C,0,DEV0190,jzzcsh
ACC000047,TXN0000016372,28/11/2023 09:55:37,3425.93,D,0,DEV0154,transfer
ACC000039,TXN0000013544,28/11/2023 09:55:59,8671.7,D,0,DEV0096,other3
ACC000045,TXN0000015728,28/11/2023 09:56:51,22308.88,C,0,DEV0139,ezpsa
ACC000021,TXN0000007096,28/11/2023 09:57:34,11469.61,D,1,DEV0172,other3
ACC000035,TXN0000012223,28/11/2023 09:57:48,1240.35,D,0,DEV0005,payment
ACC000016,TXN0000005074,28/11/2023 09:59:55,52540.94,C,0,DEV0102,payment
ACC000043,TXN0000014876,28/11/2023 10:12:54,7295.54,D,0,DEV0186,other3
ACC000042,TXN0000014520,28/11/2023 10:18:21,49513.76,D,0,DEV0011,nypy
ACC000024,TXN0000008199,28/11/2023 10:20:15,4882.2,D,0,DEV0078,transfer
ACC000022,TXN0000007515,28/11/2023 10:27:48,6194.5,C,0,DEV0069,payment
ACC000014,TXN0000004294,28/11/2023 10:29:00,17967.21,C,0,DEV0138,jzzcsh
ACC000032,TXN0000011131,28/11/2023 10:39:09,8870.52,D,0,DEV0154,other3
ACC000029,TXN0000009900,28/11/2023 10:39:12,33773.95,D,0,DEV0087,other1
ACC000021,TXN0000007093,28/11/2023 10:44:26,29235.79,D,0,DEV0172,ezpsa
ACC000041,TXN0000014188,28/11/2023 11:07:46,33150.12,D,0,DEV0039,transfer
ACC000035,TXN0000012225,28/11/2023 11:23:04,2091.62,C,0,DEV0186,other2
ACC000042,TXN0000014522,28/11/2023 11:54:38,48461.56,D,0,DEV0011,payment
ACC000045,TXN0000015730,28/11/2023 11:55:48,15356.49,D,0,DEV0139,nypy
ACC000004,TXN0000001055,28/11/2023 11:58:20,39899.43,D,0,DEV0054,payment
ACC000036,TXN0000012544,28/11/2023 12:04:14,13953.91,C,0,DEV0131,jzzcsh
ACC000040,TXN0000013866,28/11/2023 12:06:49,24870.16,D,0,DEV0059,payment
ACC000040,TXN0000013868,28/11/2023 12:19:26,18304.62,D,0,DEV0059,nypy
ACC000041,TXN0000014190,28/11/2023 12:51:14,21224.63,D,1,DEV0039,other2
ACC000029,TXN0000009901,28/11/2023 12:54:04,23371.77,C,0,DEV0125,jzzcsh
ACC000012,TXN0000003758,28/11/2023 13:01:16,15325.44,D,1,DEV0056,payment
ACC000025,TXN0000008523,28/11/2023 13:05:10,1018.49,D,0,DEV0111,payment
ACC000004,TXN0000001059,28/11/2023 13:07:25,51497.8,D,1,DEV0054,transfer
ACC000025,TXN0000008524,28/11/2023 13:08:57,813.58,D,0,DEV0075,transfer
ACC000004,TXN0000001054,28/11/2023 13:13:51,34350.95,D,0,DEV0054,jzzcsh
ACC000013,TXN0000003998,28/11/2023 13:21:17,29835.51,D,0,DEV0010,nypy
ACC000009,TXN0000002767,28/11/2023 13:22:21,13181.43,D,1,DEV0194,transfer
ACC000022,TXN0000007516,28/11/2023 13:24:19,3604.19,D,0,DEV0112,nypy
ACC000004,TXN0000001056,28/11/2023 13:25:25,34493.49,D,0,DEV0054,transfer
ACC000032,TXN0000011130,28/11/2023 13:25:29,12635.29,C,0,DEV0154,other1
ACC000004,TXN0000001058,28/11/2023 13:26:32,62363.14,D,0,DEV0054,ezpsa
ACC000010,TXN0000003066,28/11/2023 13:27:00,36220.99,D,1,DEV0003,other1
ACC000047,TXN0000016370,28/11/2023 13:30:30,2791.98,C,0,DEV0154,other2
ACC000010,TXN0000003067,28/11/2023 13:44:48,46981.35,D,0,DEV0003,nypy
ACC000010,TXN0000003068,28/11/2023 13:48:27,64228.37,D,0,DEV0003,ezpsa
ACC000037,TXN0000012862,28/11/2023 14:09:37,31654.21,D,0,DEV0076,other3
ACC000047,TXN0000016369,28/11/2023 14:11:52,7292.67,C,0,DEV0154,payment
ACC000020,TXN0000006619,28/11/2023 14:20:48,12705.92,D,0,DEV0175,jzzcsh
ACC000017,TXN0000005433,28/11/2023 14:22:16,7473.98,D,0,DEV0083,other3
ACC000012,TXN0000003757,28/11/2023 14:34:07,29967.16,D,1,DEV0056,ezpsa
ACC000020,TXN0000006618,28/11/2023 14:35:25,39965.69,C,0,DEV0082,other1
ACC000045,TXN0000015734,28/11/2023 14:39:11,21855.47,C,0,DEV0139,nypy
ACC000020,TXN0000006622,28/11/2023 14:39:36,22354.83,D,0,DEV0082,jzzcsh
ACC000020,TXN0000006617,28/11/2023 14:50:16,16399.62,D,0,DEV0175,nypy
ACC000017,TXN0000005434,28/11/2023 14:51:59,7796.62,D,0,DEV0083,other2
ACC000031,TXN0000010741,28/11/2023 14:53:13,40276.96,C,0,DEV0135,other3
ACC000031,TXN0000010742,28/11/2023 14:56:03,17325.99,D,0,DEV0108,nypy
ACC000019,TXN0000006199,28/11/2023 14:56:04,6299.05,D,0,DEV0097,other1
ACC000028,TXN0000009477,28/11/2023 15:11:30,7021.69,D,0,DEV0101,ezpsa
ACC000012,TXN0000003759,28/11/2023 15:31:01,19426.87,D,0,DEV0158,jzzcsh
ACC000032,TXN0000011129,28/11/2023 15:33:49,11338.82,D,0,DEV0154,other1
ACC000013,TXN0000004001,28/11/2023 15:38:18,26190.47,D,0,DEV0104,jzzcsh
ACC000039,TXN0000013545,28/11/2023 15:42:25,20387.96,C,0,DEV0093,jzzcsh
ACC000028,TXN0000009478,28/11/2023 15:43:46,22816.27,D,0,DEV0101,jzzcsh
ACC000020,TXN0000006620,28/11/2023 15:54:06,18844.94,D,0,DEV0082,other1
ACC000023,TXN0000007886,28/11/2023 15:55:21,34254.4,D,0,DEV0005,jzzcsh
ACC000034,TXN0000011805,28/11/2023 16:06:54,1458.42,D,0,DEV0151,other1
ACC000039,TXN0000013547,28/11/2023 16:10:21,27052.84,D,0,DEV0189,ezpsa
ACC000025,TXN0000008525,28/11/2023 16:14:01,2620.52,C,0,DEV0075,nypy
ACC000007,TXN0000002091,28/11/2023 16:14:33,85156.75,C,0,DEV0098,transfer
ACC000037,TXN0000012860,28/11/2023 16:28:30,26358.66,D,0,DEV0076,other3
ACC000034,TXN0000011804,28/11/2023 16:30:15,2182.63,D,1,DEV0033,transfer
ACC000021,TXN0000007095,28/11/2023 16:43:06,16415.63,D,0,DEV0172,other2
ACC000013,TXN0000004000,28/11/2023 16:45:27,26455.67,D,0,DEV0010,other2
ACC000035,TXN0000012224,28/11/2023 16:47:15,494.33,D,0,DEV0186,other2
ACC000048,TXN0000016643,28/11/2023 17:03:21,21433.47,D,0,DEV0019,transfer
ACC000033,TXN0000011446,28/11/2023 17:16:59,58383.47,C,0,DEV0049,jzzcsh
ACC000024,TXN0000008200,28/11/2023 17:21:44,5685.89,D,0,DEV0078,other3
ACC000001,TXN0000000162,28/11/2023 17:28:34,29626.54,C,0,DEV0177,transfer
ACC000034,TXN0000011803,28/11/2023 17:45:47,1777.07,D,0,DEV0151,transfer
ACC000004,TXN0000001057,28/11/2023 17:56:14,47087.29,D,0,DEV0054,payment
ACC000037,TXN0000012861,28/11/2023 18:10:53,39722.17,C,0,DEV0076,nypy
ACC000017,TXN0000005435,28/11/2023 18:26:56,7680.83,D,0,DEV0060,jzzcsh
ACC000020,TXN0000006621,28/11/2023 18:34:50,35048.14,C,0,DEV0175,nypy
ACC000041,TXN0000014189,28/11/2023 18:36:14,65662.13,C,0,DEV0161,ezpsa
ACC000001,TXN0000000161,28/11/2023 18:38:05,11752.91,D,0,DEV0177,payment
ACC000024,TXN0000008198,28/11/2023 18:45:57,6202.44,D,0,DEV0078,other2
ACC000038,TXN0000013249,28/11/2023 18:46:52,38471.9,D,0,DEV0090,jzzcsh
ACC000001,TXN0000000160,28/11/2023 18:47:01,21555.35,C,0,DEV0177,other1
ACC000017,TXN0000005437,28/11/2023 18:52:46,9833.08,D,0,DEV0083,other2
ACC000017,TXN0000005436,28/11/2023 18:59:30,5250.7,D,1,DEV0083,jzzcsh
ACC000045,TXN0000015733,28/11/2023 19:12:55,23271.65,D,0,DEV0006,other2
ACC000036,TXN0000012542,28/11/2023 19:13:39,13272.85,C,0,DEV0161,jzzcsh
ACC000010,TXN0000003065,28/11/2023 19:14:56,41985.22,C,0,DEV0003,jzzcsh
ACC000042,TXN0000014521,28/11/2023 19:19:12,22398.86,D,0,DEV0011,nypy
ACC000039,TXN0000013546,28/11/2023 19:24:44,10642.76,D,0,DEV0093,ezpsa
ACC000015,TXN0000004700,28/11/2023 19:25:41,18261.62,D,0,DEV0199,transfer
ACC000044,TXN0000015237,28/11/2023 19:27:58,22494.66,D,0,DEV0006,other2
ACC000045,TXN0000015732,28/11/2023 19:33:01,15271.93,D,0,DEV0139,payment
ACC000010,TXN0000003070,28/11/2023 19:33:12,27522.11,C,1,DEV0003,jzzcsh
ACC000009,TXN0000002768,28/11/2023 19:44:43,8836.51,D,0,DEV0194,other1
ACC000036,TXN0000012543,28/11/2023 19:54:14,8740.26,D,0,DEV0131,nypy
ACC000023,TXN0000007885,28/11/2023 19:54:33,22556.73,D,0,DEV0005,transfer
ACC000010,TXN0000003069,28/11/2023 19:55:44,45007.38,D,0,DEV0003,other3
ACC000046,TXN0000016103,28/11/2023 20:15:25,32096.72,C,0,DEV0190,nypy
ACC000044,TXN0000015236,28/11/2023 20:20:28,6669.01,D,0,DEV0006,transfer
ACC000013,TXN0000003999,28/11/2023 20:39:10,29491.53,D,0,DEV0142,other2
ACC000018,TXN0000005761,28/11/2023 21:35:24,2353.03,D,0,DEV0110,payment
ACC000048,TXN0000016642,28/11/2023 23:51:27,37628.52,D,0,DEV0019,ezpsa
ACC000032,TXN0000011132,29/11/2023 00:15:04,12981.32,C,0,DEV0154,payment
ACC000022,TXN0000007519,29/11/2023 01:17:23,6982.2,D,0,DEV0112,other2
ACC000015,TXN0000004708,29/11/2023 01:41:34,26927.46,C,0,DEV0003,transfer
ACC000045,TXN0000015737,29/11/2023 01:57:37,12581.3,D,0,DEV0139,other1
ACC000044,TXN0000015244,29/11/2023 02:47:55,25131.92,C,0,DEV0006,transfer
ACC000002,TXN0000000430,29/11/2023 02:51:59,7905.74,C,0,DEV0160,jzzcsh
ACC000043,TXN0000014880,29/11/2023 04:47:20,6673.38,D,0,DEV0042,jzzcsh
ACC000039,TXN0000013550,29/11/2023 04:56:07,41683.83,C,0,DEV0096,other3
ACC000043,TXN0000014879,29/11/2023 05:01:20,12871.32,C,0,DEV0186,nypy
ACC000033,TXN0000011447,29/11/2023 05:37:41,50816.2,D,0,DEV0113,other2
ACC000040,TXN0000013874,29/11/2023 05:54:25,16014.96,C,0,DEV0059,other1
ACC000011,TXN0000003480,29/11/2023 06:18:37,24943.54,C,0,DEV0006,other2
ACC000045,TXN0000015735,29/11/2023 06:29:59,28699.67,C,1,DEV0139,ezpsa
ACC000038,TXN0000013253,29/11/2023 06:48:27,30821.39,D,0,DEV0090,other2
ACC000012,TXN0000003760,29/11/2023 06:50:51,36693.78,D,0,DEV0158,other3
ACC000044,TXN0000015245,29/11/2023 07:06:22,33980.8,C,1,DEV0006,transfer
ACC000011,TXN0000003479,29/11/2023 07:29:06,14565.93,D,1,DEV0006,other2
ACC000027,TXN0000009179,29/11/2023 08:04:20,50014.55,C,0,DEV0106,nypy
ACC000015,TXN0000004709,29/11/2023 08:15:45,23786.59,C,0,DEV0003,nypy
ACC000015,TXN0000004702,29/11/2023 08:17:35,20919.45,D,0,DEV0003,payment
ACC000015,TXN0000004703,29/11/2023 08:22:54,7175.3,D,0,DEV0003,jzzcsh
ACC000015,TXN0000004705,29/11/2023 08:33:37,11040.92,D,0,DEV0199,other2
ACC000026,TXN0000008907,29/11/2023 08:43:08,29778.03,C,0,DEV0057,other2
ACC000011,TXN0000003481,29/11/2023 08:59:57,21336.9,D,0,DEV0065,jzzcsh
ACC000047,TXN0000016373,29/11/2023 09:00:43,2282.28,D,0,DEV0154,nypy
ACC000045,TXN0000015739,29/11/2023 09:10:26,15153.13,D,1,DEV0139,other1
ACC000024,TXN0000008203,29/11/2023 09:23:33,3438.24,D,0,DEV0102,ezpsa
ACC000021,TXN0000007098,29/11/2023 09:27:05,39602.7,C,0,DEV0172,jzzcsh
ACC000045,TXN0000015740,29/11/2023 09:33:24,14359.96,D,1,DEV0139,jzzcsh
ACC000002,TXN0000000433,29/11/2023 09:58:34,5814.61,D,0,DEV0178,jzzcsh
ACC000039,TXN0000013549,29/11/2023 09:59:37,23918.87,C,0,DEV0093,other3
ACC000029,TXN0000009904,29/11/2023 10:07:02,22639.58,D,0,DEV0125,transfer
ACC000022,TXN0000007517,29/11/2023 10:11:21,7004.1,D,0,DEV0112,other3
ACC000024,TXN0000008201,29/11/2023 10:12:40,9809.96,C,0,DEV0078,other3
ACC000044,TXN0000015238,29/11/2023 10:26:24,17677.48,D,1,DEV0004,nypy
ACC000042,TXN0000014523,29/11/2023 10:33:24,37769.91,D,0,DEV0011,nypy
ACC000007,TXN0000002095,29/11/2023 10:41:40,48347.04,D,0,DEV0098,ezpsa
ACC000003,TXN0000000712,29/11/2023 10:49:50,26665.18,C,0,DEV0113,ezpsa
ACC000029,TXN0000009903,29/11/2023 10:52:20,29345.77,D,0,DEV0087,jzzcsh
ACC000024,TXN0000008202,29/11/2023 10:54:58,6981.28,D,0,DEV0078,other3
ACC000022,TXN0000007518,29/11/2023 10:57:42,5703.8,D,0,DEV0112,other1
ACC000034,TXN0000011810,29/11/2023 11:00:19,2148.92,D,0,DEV0151,nypy
ACC000041,TXN0000014191,29/11/2023 11:03:07,68067.36,C,0,DEV0197,other3
ACC000038,TXN0000013254,29/11/2023 11:11:09,31140.97,D,0,DEV0090,ezpsa
ACC000045,TXN0000015736,29/11/2023 11:16:18,10151.26,D,0,DEV0139,transfer
ACC000007,TXN0000002092,29/11/2023 11:20:14,37879.77,D,0,DEV0160,nypy
ACC000004,TXN0000001061,29/11/2023 11:24:42,97714.25,C,0,DEV0054,ezpsa
ACC000046,TXN0000016105,29/11/2023 11:25:15,29707.63,D,1,DEV0190,nypy
ACC000041,TXN0000014192,29/11/2023 11:31:12,27686.93,D,0,DEV0039,jzzcsh
ACC000038,TXN0000013251,29/11/2023 11:47:49,40924.8,D,0,DEV0140,other3
ACC000025,TXN0000008526,29/11/2023 11:53:17,1465.73,C,0,DEV0075,other2
ACC000014,TXN0000004295,29/11/2023 12:23:08,15978.41,D,0,DEV0138,ezpsa
ACC000014,TXN0000004297,29/11/2023 12:40:44,13662.78,D,0,DEV0017,other1
ACC000038,TXN0000013250,29/11/2023 12:51:51,50793.8,D,0,DEV0023,other2
ACC000016,TXN0000005075,29/11/2023 13:04:21,64427.39,C,0,DEV0102,other2
ACC000002,TXN0000000431,29/11/2023 13:09:02,4665.59,D,0,DEV0178,transfer
ACC000027,TXN0000009180,29/11/2023 13:26:07,26655.36,D,0,DEV0106,transfer
ACC000013,TXN0000004005,29/11/2023 13:26:48,23911.44,D,0,DEV0010,payment
ACC000004,TXN0000001060,29/11/2023 13:30:23,79678.67,C,0,DEV0054,nypy
ACC000045,TXN0000015738,29/11/2023 13:34:22,13617.3,D,0,DEV0139,other2
ACC000035,TXN0000012227,29/11/2023 13:34:49,2293.61,C,0,DEV0186,other1
ACC000035,TXN0000012229,29/11/2023 13:46:14,1701.84,C,0,DEV0186,ezpsa
ACC000008,TXN0000002444,29/11/2023 13:46:58,22776.0,D,0,DEV0123,jzzcsh
ACC000035,TXN0000012226,29/11/2023 13:51:32,1041.07,D,0,DEV0005,transfer
ACC000010,TXN0000003072,29/11/2023 13:53:59,59364.6,D,0,DEV0003,payment
ACC000019,TXN0000006202,29/11/2023 14:02:13,5752.37,D,0,DEV0035,other1
ACC000020,TXN0000006627,29/11/2023 14:05:36,42862.76,C,0,DEV0082,other1
ACC000048,TXN0000016644,29/11/2023 14:09:09,46050.51,C,0,DEV0068,other1
ACC000020,TXN0000006624,29/11/2023 14:33:59,12313.96,D,0,DEV0175,other2
ACC000020,TXN0000006625,29/11/2023 14:52:44,19717.07,D,0,DEV0175,jzzcsh
ACC000029,TXN0000009906,29/11/2023 14:58:09,39218.08,C,0,DEV0087,nypy
ACC000013,TXN0000004004,29/11/2023 15:02:42,31432.0,D,0,DEV0104,jzzcsh
ACC000013,TXN0000004003,29/11/2023 15:07:09,21097.47,D,0,DEV0104,jzzcsh
ACC000044,TXN0000015239,29/11/2023 15:08:33,18209.2,D,0,DEV0006,other2
ACC000020,TXN0000006628,29/11/2023 15:09:51,46447.96,C,0,DEV0175,transfer
ACC000039,TXN0000013551,29/11/2023 15:13:02,19776.02,D,0,DEV0093,other1
ACC000012,TXN0000003761,29/11/2023 15:16:04,32175.49,D,0,DEV0158,other3
ACC000032,TXN0000011133,29/11/2023 15:19:15,816.27,C,0,DEV0154,other3
ACC000013,TXN0000004002,29/11/2023 15:19:35,42018.94,C,0,DEV0010,nypy
ACC000002,TXN0000000432,29/11/2023 15:26:53,5796.76,D,0,DEV0178,payment
ACC000044,TXN0000015240,29/11/2023 15:27:53,11951.31,C,0,DEV0139,jzzcsh
ACC000019,TXN0000006203,29/11/2023 15:30:30,8387.56,C,0,DEV0029,transfer
ACC000023,TXN0000007887,29/11/2023 15:34:47,44734.8,C,0,DEV0005,other3
ACC000020,TXN0000006623,29/11/2023 15:42:19,26787.4,C,0,DEV0082,other3
ACC000005,TXN0000001423,29/11/2023 15:49:20,5671.16,D,0,DEV0187,other2
ACC000023,TXN0000007889,29/11/2023 15:53:39,17872.85,D,0,DEV0005,transfer
ACC000040,TXN0000013870,29/11/2023 16:00:44,26853.69,D,0,DEV0059,jzzcsh
ACC000043,TXN0000014877,29/11/2023 16:06:47,7201.62,D,0,DEV0042,other1
ACC000040,TXN0000013872,29/11/2023 16:07:31,37467.6,D,0,DEV0059,other2
ACC000007,TXN0000002093,29/11/2023 16:07:33,50114.96,D,0,DEV0123,transfer
ACC000034,TXN0000011808,29/11/2023 16:10:02,2444.5,D,0,DEV0151,transfer
ACC000050,TXN0000017513,29/11/2023 16:13:39,17120.58,D,1,DEV0151,jzzcsh
ACC000040,TXN0000013873,29/11/2023 16:30:32,14859.97,D,0,DEV0059,other2
ACC000004,TXN0000001062,29/11/2023 16:45:44,44890.7,D,0,DEV0054,other3
ACC000034,TXN0000011807,29/11/2023 16:56:55,954.16,D,0,DEV0151,other3
ACC000044,TXN0000015241,29/11/2023 16:58:35,15972.41,D,0,DEV0006,other3
ACC000008,TXN0000002442,29/11/2023 17:00:04,29467.81,D,0,DEV0123,other1
ACC000050,TXN0000017512,29/11/2023 17:04:45,43452.91,C,0,DEV0090,ezpsa
ACC000011,TXN0000003482,29/11/2023 17:20:40,9373.08,C,0,DEV0006,nypy
ACC000014,TXN0000004298,29/11/2023 17:22:32,10768.58,D,1,DEV0138,other3
ACC000011,TXN0000003478,29/11/2023 17:27:28,9214.38,D,0,DEV0006,jzzcsh
ACC000006,TXN0000001781,29/11/2023 17:35:26,6350.23,D,0,DEV0150,other2
ACC000008,TXN0000002445,29/11/2023 17:38:19,16082.52,D,1,DEV0184,transfer
ACC000007,TXN0000002094,29/11/2023 17:43:59,91147.72,C,0,DEV0098,ezpsa
ACC000014,TXN0000004296,29/11/2023 17:44:09,15839.7,C,0,DEV0138,nypy
ACC000034,TXN0000011809,29/11/2023 17:56:24,2449.37,D,0,DEV0033,payment
ACC000008,TXN0000002443,29/11/2023 17:59:41,37052.8,C,1,DEV0123,transfer
ACC000040,TXN0000013869,29/11/2023 18:05:35,27719.36,D,0,DEV0059,nypy
ACC000024,TXN0000008204,29/11/2023 18:06:09,4166.52,D,0,DEV0088,other2
ACC000034,TXN0000011806,29/11/2023 18:08:48,942.95,D,0,DEV0033,nypy
ACC000050,TXN0000017511,29/11/2023 18:09:36,23253.24,C,0,DEV0090,ezpsa
ACC000050,TXN0000017514,29/11/2023 18:19:34,13939.41,D,0,DEV0090,ezpsa
ACC000040,TXN0000013871,29/11/2023 18:22:29,26469.51,D,0,DEV0059,other2
ACC000008,TXN0000002440,29/11/2023 18:25:40,31377.43,D,0,DEV0123,other3
ACC000008,TXN0000002441,29/11/2023 18:28:35,20829.57,D,0,DEV0123,transfer
ACC000001,TXN0000000163,29/11/2023 18:37:02,11851.24,D,0,DEV0073,other1
ACC000029,TXN0000009902,29/11/2023 18:38:53,35459.0,D,0,DEV0125,payment
ACC000017,TXN0000005438,29/11/2023 18:39:09,5543.78,C,0,DEV0083,other2
